column	kind	n_pc	n	rmse_log	sd_log_robust	bias_log	sd_log	n_trios	R_midparent	spousal_r	R_lo	R_hi	dR_vs_0	dR_lo	dR_hi
rDNA45S.cn_single	class	2	1259	NA	0.21367495675139986	NA	0.22247493497079318	252	1.05753090207783	0.1002172677198257	0.9220703949569374	1.1789834456989936	0.003393668501178837	-0.0035839831599385028	0.012642542148300651
rDNA45S.cn_single	class	3	1259	NA	0.21449561971126452	NA	0.22244314170937937	252	1.042522681010786	0.10367331845180305	0.9064813932589816	1.168736371167794	-0.0116145525658653	-0.029666942286419785	0.003186608679387333
rDNA45S.cn_single	class	4	1259	NA	0.2154847743200999	NA	0.22252111003253286	252	1.0593551334407065	0.10241805878966007	0.9211921585675954	1.187749680651561	0.005217899864055298	-0.015109734023764145	0.025373775528082388
rDNA45S.cn_single	class	5	1259	NA	0.21380389955328935	NA	0.22263514633000878	252	1.0578507034938174	0.09787482778606842	0.9219771147112356	1.1814734762663774	0.0037134699171661456	-0.01591567131834578	0.02417828416213888
rDNA45S.cn_single	class	6	1259	NA	0.21483566019454944	NA	0.2223457168256532	252	1.0544313709674977	0.09515999250674566	0.9106755742082179	1.1772010834664912	0.00029413739084649393	-0.023703651365327382	0.02108564118424394
rDNA45S.cn_single	class	7	1259	NA	0.21472962408104757	NA	0.2223535538168553	252	1.0400784245537023	0.09318356622715629	0.8972804676023644	1.1602695761427808	-0.014058809022948981	-0.041579460146759714	0.013257222756337667
rDNA45S.cn_single	class	8	1259	NA	0.21833922522175214	NA	0.22257804181370097	252	1.0382301517041477	0.09225701199425364	0.8962324424245043	1.1602418362703986	-0.01590708187250356	-0.0429126369358148	0.010056029066940288
rDNA45S.cn_single	class	9	1259	NA	0.21626692204617726	NA	0.22261801679801	252	1.0396368269224905	0.09460392336349395	0.8921757382478288	1.163904922560123	-0.014500406654160747	-0.041029200984522105	0.00997899796881471
rDNA45S.cn_single	class	10	1259	NA	0.21653744049217197	NA	0.22278821541634888	252	1.0368544079406077	0.09347538658578325	0.8894429769793772	1.1613785241084704	-0.017282825636043553	-0.04562800052965291	0.00605120621159461
rDNA45S.cn_single	class	11	1259	NA	0.2167348980327746	NA	0.22275314926706918	252	1.0303420068441747	0.09364059796994913	0.8809667955136803	1.150051850752119	-0.023795226732476582	-0.05394581273106133	-0.0018081736550453304
rDNA45S.cn_single	class	12	1259	NA	0.21684191733211194	NA	0.22277484678250417	252	1.0282527546413605	0.09340160146135723	0.8815510485894259	1.1483805666422975	-0.025884478935290778	-0.05574151327411533	-0.004162811895346405
rDNA45S.cn_single	class	13	1259	NA	0.2149033050292799	NA	0.22289899052793322	252	1.016482958460495	0.09258150135351016	0.8715804671257178	1.1383719989917003	-0.037654275116156155	-0.07177727663291195	-0.015064688428390323
rDNA45S.cn_single	class	14	1259	NA	0.2158174169611285	NA	0.22299789357750402	252	1.01464600967851	0.08967625088312725	0.870601035093748	1.1362402978693844	-0.0394912238981413	-0.07106233145967918	-0.015604873476320289
rDNA45S.cn_single	class	15	1259	NA	0.21650718175097503	NA	0.22340027187550393	252	1.0176411510043852	0.08864108265904201	0.8735796093159457	1.138909883460517	-0.036496082572266	-0.0681390107667248	-0.013469325130016615
rDNA45S.cn_single	class	16	1259	NA	0.21841315609472897	NA	0.22320741604963817	252	1.010482386104459	0.08944136670811756	0.8693183180221463	1.1321849622495697	-0.04365484747219228	-0.07881357761269236	-0.014450621171547407
rDNA45S.cn_single	class	17	1259	NA	0.217634245692616	NA	0.22347733044267953	252	1.0110916996894315	0.08899162651553853	0.8732184449770016	1.131765015535399	-0.04304553388721977	-0.07711541197599801	-0.013050927091153106
rDNA45S.cn_single	class	18	1259	NA	0.21509135315654326	NA	0.22366113377943345	252	1.0114238836668386	0.08629699272860918	0.8700714054702189	1.1355450773269082	-0.04271334990981268	-0.07640503191028396	-0.0076772724937957705
rDNA45S.cn_single	class	19	1259	NA	0.21600462716905822	NA	0.2238350577406228	252	1.0146764662199628	0.0850515908297397	0.8744123600000239	1.1396213478410082	-0.039460767356688464	-0.07404263849496076	-0.0044306195783574715
rDNA45S.cn_single	class	20	1259	NA	0.21551819357944432	NA	0.22394888371500185	252	1.0121399647361475	0.08620962290890871	0.868532609830573	1.137042103648324	-0.0419972688405037	-0.07746919546238776	-0.00831524891553811
rDNA45S.cn_single	class	21	1259	NA	0.21515322916258367	NA	0.2240131798498964	252	1.0105823800988594	0.08167532103305815	0.8724300775326804	1.1333343484185945	-0.043554853477791866	-0.07969677143115103	-0.011406787921968213
rDNA45S.cn_single	class	22	1259	NA	0.21516400556613532	NA	0.22421899205711762	252	1.0098374776347074	0.0812883489289453	0.874571868928006	1.130927731084858	-0.0442997559419438	-0.07921936942388433	-0.01074618235151076
rDNA45S.cn_single	class	23	1259	NA	0.21609627125286107	NA	0.22408841337375376	252	1.0002067217617252	0.08043186730239259	0.8605158481275641	1.1231159855292077	-0.05393051181492603	-0.09473861642916392	-0.01762721259942211
rDNA45S.cn_single	class	24	1259	NA	0.2172227127255279	NA	0.22417828470817314	252	1.0030555144601707	0.08188847472890479	0.8643863377551556	1.1256824090472766	-0.05108171911648052	-0.09169438957152148	-0.014739725473959527
rDNA45S.cn_single	class	25	1259	NA	0.22206707838703932	NA	0.22414872667979568	252	1.0070132044530897	0.08681997347098097	0.8583432117579798	1.130637427122533	-0.047124029123561506	-0.08812038162625085	-0.008773595515731833
rDNA45S.cn_single	class	26	1259	NA	0.21740218602118927	NA	0.22384793737931283	252	0.9926433522775175	0.08775551804604763	0.8525039946381793	1.1171475361680347	-0.06149388129913369	-0.09909837290805656	-0.017387203130023197
rDNA45S.cn_single	class	27	1259	NA	0.21730642537446282	NA	0.22398758445804326	252	0.9910455765059974	0.08721061403832131	0.8500052615057392	1.1136815815136343	-0.06309165707065378	-0.1000443703587227	-0.01871733347962308
rDNA45S.cn_single	class	28	1259	NA	0.21838811216345239	NA	0.22401272165640465	252	0.9926118781495518	0.08242104789251516	0.8574432370347957	1.1153809294853843	-0.06152535542709947	-0.09895990182218081	-0.018983019515792867
rDNA45S.cn_single	class	29	1259	NA	0.21912893147458473	NA	0.2241220622840996	252	0.9905212627122092	0.0832471689982592	0.8562339669418743	1.112506110030419	-0.06361597086444204	-0.10095770668421697	-0.020246667227467218
rDNA45S.cn_single	class	30	1259	NA	0.21830776802539967	NA	0.22426173220369786	252	0.9903969138786067	0.08275740287909324	0.8560277868741551	1.1099985196145	-0.0637403196980445	-0.10110054580951745	-0.019403864123579976
rDNA45S.cn_single	class	31	1259	NA	0.21883794686440977	NA	0.2243295871272575	252	0.9902985571109187	0.08243833504741406	0.8552185472338035	1.110145133274288	-0.06383867646573249	-0.10241282137864591	-0.018179416231242137
rDNA45S.cn_single	class	32	1259	NA	0.21950581765646712	NA	0.2246920442325102	252	0.9894402927147143	0.0844017164150846	0.8523265422502544	1.110221210992715	-0.06469694086193689	-0.10539991592900716	-0.017276664510183434
rDNA45S.cn_single	class	33	1259	NA	0.2172844946835268	NA	0.22485509714426474	252	0.9871198852180477	0.08392735924203146	0.8481399669367796	1.1067508878679202	-0.06701734835860351	-0.10809257680739545	-0.017453432469922463
rDNA45S.cn_single	class	34	1259	NA	0.21837833751448438	NA	0.22511479225888426	252	0.9825707041499252	0.08446261839045527	0.8428762923970898	1.1009011062471399	-0.07156652942672603	-0.10956280092968107	-0.02547975541961927
rDNA45S.18S.flat	class	0	1259	NA	0.21842407065158995	NA	0.22620200428651266	252	1.0608771538136246	0.1127212936250983	0.9173509763037138	1.1826136994067307	NA	NA	NA
rDNA45S.18S.flat	class	1	1259	NA	0.22175894194626725	NA	0.22661173257019085	252	1.0619908667078481	0.11508020469307523	0.9149320565561032	1.184038105533484	0.001113712894223573	-0.005643614885478371	0.00843569159044077
rDNA45S.18S.flat	class	2	1259	NA	0.2205710564084825	NA	0.22673328216673283	252	1.0629928687203836	0.11505272145607377	0.9175472736424383	1.1854716198148871	0.002115714906758992	-0.005529539508842829	0.009396203195993397
rDNA45S.18S.flat	class	3	1259	NA	0.22314409292031032	NA	0.22636503969195282	252	1.0423792391323619	0.12002852719339291	0.9021144525745843	1.172763253140985	-0.018497914681262717	-0.043430323064984996	0.0029099160860022893
rDNA45S.18S.flat	class	4	1259	NA	0.22171330296506336	NA	0.22631147845039945	252	1.0682216200190515	0.11894686614339908	0.9117149533521879	1.1958325200076303	0.007344466205426947	-0.02005134676526685	0.031765305863611856
rDNA45S.18S.flat	class	5	1259	NA	0.22157599452886156	NA	0.22622272113974143	252	1.0689914721068616	0.11294905127199993	0.9148591989067473	1.1935893248956313	0.008114318293237055	-0.017595560250541348	0.03738101046057124
rDNA45S.18S.flat	class	6	1259	NA	0.2197927709258661	NA	0.22601141601105676	252	1.0668221388063261	0.10993431699920633	0.9154957857602681	1.196705667831334	0.005944984992701574	-0.021688389335513335	0.03416828656282836
rDNA45S.18S.flat	class	7	1259	NA	0.22208409461972975	NA	0.22580172265323745	252	1.0476370055296984	0.10778734589342481	0.9001390429110713	1.1762011822606895	-0.013240148283926167	-0.04627440961896451	0.015387541189784276
rDNA45S.18S.flat	class	8	1259	NA	0.22149705598606118	NA	0.2256689856405686	252	1.038471003316515	0.10556147495538966	0.8972480472250505	1.1654794871596836	-0.02240615049710959	-0.054389364233220945	0.01097248363230544
rDNA45S.18S.flat	class	9	1259	NA	0.22156916202504198	NA	0.2257164171954462	252	1.0378503775127885	0.10611882740375321	0.8968690493254282	1.1649770328245381	-0.02302677630083605	-0.054366963874483455	0.009612864206762967
rDNA45S.18S.flat	class	10	1259	NA	0.22213335335303905	NA	0.22584708558560712	252	1.0318469623310953	0.10455765081175486	0.8897315620817516	1.1564347632193217	-0.029030191482529277	-0.059579131222742644	0.0023121252804960725
rDNA45S.18S.flat	class	11	1259	NA	0.2207402565989059	NA	0.22581902030243986	252	1.0264084586275541	0.10464976229187689	0.8869159708560039	1.1551426951093091	-0.03446869518607043	-0.062267994314266786	-0.005053802383320846
rDNA45S.18S.flat	class	12	1259	NA	0.22110362544336992	NA	0.22579886672246874	252	1.0238825689747226	0.10426157951221662	0.8837772759727314	1.1512713478067127	-0.036994584838901945	-0.06700702720879494	-0.008568680764123345
rDNA45S.18S.flat	class	13	1259	NA	0.22106892590437593	NA	0.22596248007178535	252	1.0125466798197973	0.10243747040887811	0.8731491146205155	1.137354817322624	-0.04833047399382728	-0.08012795379188005	-0.016668639213838928
rDNA45S.18S.flat	class	14	1259	NA	0.21795558514875885	NA	0.2260656352557624	252	1.0105226650551185	0.10050437742726583	0.8709395399987834	1.135713174804971	-0.05035448875850612	-0.07923141935908777	-0.019660141188125847
rDNA45S.18S.flat	class	15	1259	NA	0.21721557148875245	NA	0.22638429124469758	252	1.0155575952495008	0.09819657004997713	0.875436299960953	1.140829491904966	-0.04531955856412373	-0.07572815440493907	-0.01340145752260684
rDNA45S.18S.flat	class	16	1259	NA	0.22203427691456148	NA	0.2257356160895692	252	1.0069609149843661	0.0981439705942014	0.8603104232346581	1.1397602668019675	-0.053916238829258445	-0.0972280995590088	-0.013160215094064443
rDNA45S.18S.flat	class	17	1259	NA	0.22184694547280268	NA	0.2259848838087483	252	1.0082255898380963	0.097724219313837	0.869499875481426	1.1423692673414134	-0.05265156397552828	-0.09431087827347268	-0.008164844598638383
rDNA45S.18S.flat	class	18	1259	NA	0.2180637548904049	NA	0.22591418993870563	252	1.0128441016635814	0.0923917904447464	0.8769426633417389	1.1486278477346332	-0.048033052150043165	-0.095129779404745	0.0006687811752517358
rDNA45S.18S.flat	class	19	1259	NA	0.2196500007056385	NA	0.226088092144305	252	1.0162967350897887	0.09264710602861652	0.8822574607271318	1.1533265018338095	-0.04458041872383589	-0.09369008719734616	0.0028079048629301292
rDNA45S.18S.flat	class	20	1259	NA	0.21669989972842213	NA	0.22616258127104663	252	1.0133992374783272	0.09452488398292527	0.8767096432094349	1.1513868075718878	-0.04747791633529741	-0.09153788044294935	-0.0027139564755591936
rDNA45S.18S.flat	class	21	1259	NA	0.21659184120070524	NA	0.22625168219378922	252	1.0117460182342557	0.09089041049362381	0.8778389043868693	1.14445587998294	-0.04913113557936888	-0.0937644145372778	-0.0027125882485322223
rDNA45S.18S.flat	class	22	1259	NA	0.21897686070383873	NA	0.22648464673347435	252	1.009999919984086	0.09088298554826013	0.8764174023246003	1.1423086622813738	-0.05087723382953868	-0.09577471018266491	-0.0063870525323038545
rDNA45S.18S.flat	class	23	1259	NA	0.21960257157582438	NA	0.22639015142036278	252	1.000575678630162	0.09097100391680796	0.8597849936497729	1.1372620649047065	-0.060301475183462516	-0.11063256296557011	-0.01354520406456511
rDNA45S.18S.flat	class	24	1259	NA	0.22011090575117473	NA	0.2265045382188916	252	1.0000280101654788	0.09211995144028723	0.8590671752148938	1.1373246420310645	-0.060849143648145754	-0.11114288369224977	-0.014321694120450278
rDNA45S.18S.flat	class	25	1259	NA	0.22244086500741014	NA	0.22654634721220457	252	1.0033904084901522	0.09721338952015832	0.8605720154873716	1.1412985256672488	-0.05748674532347242	-0.10817228759169731	-0.006109857807483401
rDNA45S.18S.flat	class	26	1259	NA	0.21778238456147825	NA	0.22630915265113102	252	0.989554849140956	0.09858195354079043	0.8448323091721999	1.1174433796288972	-0.07132230467266854	-0.12391533795504613	-0.02145525686521381
rDNA45S.18S.flat	class	27	1259	NA	0.21851064890679026	NA	0.2264704905032971	252	0.9887659130811844	0.09794698092950857	0.8448679061051569	1.1137132087293458	-0.07211124073244013	-0.12493588521310765	-0.022181646641714563
rDNA45S.18S.flat	class	28	1259	NA	0.21961317081582876	NA	0.22646560051060521	252	0.9923584823523821	0.0923765144543282	0.847026504327392	1.1175221009518481	-0.06851867146124246	-0.11742031633896943	-0.01790433493805115
rDNA45S.18S.flat	class	29	1259	NA	0.2202385716909798	NA	0.22659433662110168	252	0.9910055451480512	0.09317674352250836	0.8446645351160176	1.116060759509157	-0.0698716086655734	-0.11920462824312603	-0.019021405319121026
rDNA45S.18S.flat	class	30	1259	NA	0.22044335538310553	NA	0.226731089169196	252	0.9910699757344257	0.09227512081811318	0.8445793720948073	1.1142552432614323	-0.0698071780791989	-0.12052357780719308	-0.017766963359802934
rDNA45S.18S.flat	class	31	1259	NA	0.22095001186426827	NA	0.22680934449834614	252	0.9906575330773918	0.09166037365921556	0.8430861741378455	1.1155131296778025	-0.07021962073623278	-0.12088463165965045	-0.016665589180006574
rDNA45S.18S.flat	class	32	1259	NA	0.22027565606617197	NA	0.22717897332148063	252	0.9893378935592185	0.09358702146173262	0.8428895578787895	1.1153606145379158	-0.07153926025440605	-0.12254052382161836	-0.017392628095290085
rDNA45S.18S.flat	class	33	1259	NA	0.2222829594290872	NA	0.22738035052348596	252	0.9866660750968846	0.09321204082087138	0.840418448421863	1.112360381626021	-0.07421107871673993	-0.12604658593674412	-0.020799518399539252
rDNA45S.18S.flat	class	34	1259	NA	0.22274175863086906	NA	0.22767513111694204	252	0.982264873553177	0.09350051179042783	0.8352365909468756	1.1072567086904894	-0.07861228026044753	-0.12789203000017785	-0.027024749173114853
rDNA5S.cn	class	0	1259	NA	0.2416051751784446	NA	0.24309075104811986	252	0.8991917097123047	0.07885093166795382	0.6567747841367156	1.1601156463994862	NA	NA	NA
rDNA5S.cn	class	1	1259	NA	0.24019011343432295	NA	0.24335183060550944	252	0.894308545466569	0.08072969554325456	0.6512108804288134	1.1556917059708538	-0.0048831642457356494	-0.007767472191475511	-0.0006751709912352209
rDNA5S.cn	class	2	1259	NA	0.24130734421758382	NA	0.24342252647682897	252	0.8946979314214148	0.08142687822459323	0.6528614873317508	1.1551452779263336	-0.004493778290889816	-0.008304197499412035	0.000782959109000317
rDNA5S.cn	class	3	1259	NA	0.24076528910006217	NA	0.24345959353656232	252	0.8965374793031481	0.08011907388666265	0.6544308483560987	1.1566937447286134	-0.002654230409156577	-0.00690368966480803	0.0032697283635814704
rDNA5S.cn	class	4	1259	NA	0.24120344844114247	NA	0.2435178017502087	252	0.8945463638761793	0.08507090310542822	0.6538777392639412	1.1545718052907958	-0.004645345836125414	-0.013421871975398583	0.0038927246492871715
rDNA5S.cn	class	5	1259	NA	0.24043929565475736	NA	0.24357697386756416	252	0.8956603483412686	0.08278642159061451	0.6557124875026095	1.1486186658605917	-0.003531361371036046	-0.01438348999101755	0.0064208441657210265
rDNA5S.cn	class	6	1259	NA	0.2393789333786594	NA	0.24332631953801745	252	0.9039033570567995	0.08858973501166462	0.6701910902880619	1.163845327665907	0.004711647344494807	-0.009706167659714932	0.021020983648348014
rDNA5S.cn	class	7	1259	NA	0.237454635768478	NA	0.24291769799122018	252	0.8910512778420769	0.0856490281410968	0.6483413310481911	1.1519722171354059	-0.008140431870227727	-0.022242592875024798	0.008407484594022258
rDNA5S.cn	class	8	1259	NA	0.2405919252080217	NA	0.2424545969460983	252	0.8740424975940961	0.08968562160471528	0.6350167182428323	1.1269453454911094	-0.02514921211820853	-0.04943488262655628	0.0021670963361958883
rDNA5S.cn	class	9	1259	NA	0.23972872374096368	NA	0.24245782211052957	252	0.8736975535621407	0.08972110338815971	0.634828946538719	1.1271078921199658	-0.025494156150163927	-0.049646376545486676	0.0030960210034267277
rDNA5S.cn	class	10	1259	NA	0.24138647874500738	NA	0.2425888498702624	252	0.8740675547416492	0.0897945487817164	0.6348879934965183	1.128295074857104	-0.025124154970655455	-0.04869717331286773	0.0037506899283098836
rDNA5S.cn	class	11	1259	NA	0.24176671288671145	NA	0.24276568252322	252	0.8741276920970656	0.08944022566295033	0.633964906309509	1.1285144368437647	-0.02506401761523902	-0.04812585887827259	0.004113496488985775
rDNA5S.cn	class	12	1259	NA	0.24086882233191184	NA	0.2429202527237479	252	0.8747349844787953	0.08942631034735404	0.6354354899887069	1.1300057535547585	-0.02445672523350939	-0.04703928649666849	0.005827453211600147
rDNA5S.cn	class	13	1259	NA	0.2411241183521708	NA	0.24311861197381138	252	0.8756829507641998	0.08809803266546563	0.6322950176539543	1.133038121862826	-0.02350875894810489	-0.048507367298975416	0.010564690721892952
rDNA5S.cn	class	14	1259	NA	0.23830139163518402	NA	0.24300387899154643	252	0.8801835724864221	0.0856037699138396	0.6342042778335054	1.1344891128637755	-0.01900813722588257	-0.048821608593642735	0.01445698646629369
rDNA5S.cn	class	15	1259	NA	0.23898845694588525	NA	0.2430487897888202	252	0.8763808236281208	0.08589078206952717	0.6310440166025553	1.1291046392182147	-0.022810886084183912	-0.05371223175467812	0.010422240653919213
rDNA5S.cn	class	16	1259	NA	0.2399993657986139	NA	0.24314673367720094	252	0.8785603818482379	0.08457663589061265	0.6339996981654967	1.1284319144406643	-0.02063132786406674	-0.05326810549743538	0.013558614648098719
rDNA5S.cn	class	17	1259	NA	0.23787503211661506	NA	0.24329084382452473	252	0.8689820684404811	0.08177580626989141	0.6245794701431794	1.1187772133463327	-0.030209641271823573	-0.061049266057382486	0.006871881792992776
rDNA5S.cn	class	18	1259	NA	0.23916231708625527	NA	0.24332030974217783	252	0.8724589991350833	0.08049867158304308	0.6323839198688489	1.1160914601399334	-0.026732710577221375	-0.059700492777833354	0.010886038830709124
rDNA5S.cn	class	19	1259	NA	0.2403678479986587	NA	0.24318332927076253	252	0.873042115919573	0.07831186677674289	0.6324074418114007	1.1126427611417462	-0.02614959379273163	-0.06571651670252185	0.011061608150735867
rDNA5S.cn	class	20	1259	NA	0.24038276862092114	NA	0.24335356259476823	252	0.8752511789784354	0.07701079559732214	0.6354526620835601	1.1145927437244623	-0.02394053073386926	-0.06518706844696194	0.012044920757731729
rDNA5S.cn	class	21	1259	NA	0.2378823423657948	NA	0.24375342577025305	252	0.8782523586050778	0.07640496575852745	0.6411107718910014	1.1204567789410536	-0.02093935110722689	-0.0590686852177977	0.015380047679648163
rDNA5S.cn	class	22	1259	NA	0.23756602253906914	NA	0.2441400360523829	252	0.8750692747762719	0.07856322655665075	0.6362681375894458	1.1189615301012785	-0.02412243493603272	-0.06576975715421628	0.01487673406386364
rDNA5S.cn	class	23	1259	NA	0.23962293944220991	NA	0.24463727061305285	252	0.8798908881667966	0.07762002489364565	0.6449541272045517	1.1199154605412591	-0.01930082154550805	-0.06626893697822783	0.023216167926446152
rDNA5S.cn	class	24	1259	NA	0.23986621159410296	NA	0.2447207538225314	252	0.8803966709274154	0.07431569481477611	0.6457690944090589	1.1176779479630303	-0.018795038784889306	-0.0627904557852241	0.02059313798722734
rDNA5S.cn	class	25	1259	NA	0.23889009474129552	NA	0.24492996318716273	252	0.8817878978811888	0.07288745638798025	0.648508109369431	1.1226205300245307	-0.017403811831115834	-0.06670784583883298	0.023467436686977435
rDNA5S.cn	class	26	1259	NA	0.24181652854681068	NA	0.2449533215617369	252	0.8826009507219704	0.07733286919638359	0.6467717657961682	1.128598672639298	-0.016590758990334242	-0.06091902447816483	0.024814736796034863
rDNA5S.cn	class	27	1259	NA	0.24044108869447733	NA	0.24517873227382253	252	0.8787562516688194	0.07419619341074944	0.6413529709667298	1.1276982973141185	-0.020435458043485233	-0.07010885307391142	0.021313047337179057
rDNA5S.cn	class	28	1259	NA	0.2381179097843709	NA	0.24530558975904523	252	0.8748941656345569	0.07911398334368572	0.6394555198637765	1.1242008608977272	-0.024297544077747757	-0.07195709559857523	0.016851721912227065
rDNA5S.cn	class	29	1259	NA	0.24135376580326676	NA	0.2449989650567623	252	0.8620776046915194	0.07095078154192126	0.6271715647902698	1.108503343536401	-0.03711410502078527	-0.0879106715699579	0.007744023267278556
rDNA5S.cn	class	30	1259	NA	0.24457491180945506	NA	0.24489545391539758	252	0.8654847047854244	0.07259972298994714	0.6357543875521349	1.1012278382780367	-0.03370700492688028	-0.08944050249565516	0.012217604448640595
rDNA5S.cn	class	31	1259	NA	0.24121398685247492	NA	0.24470815106310367	252	0.8672155033048203	0.06908319487144472	0.6425054679998393	1.1046943396665687	-0.03197620640748433	-0.09371518059005782	0.01651216000391657
rDNA5S.cn	class	32	1259	NA	0.24124909153143206	NA	0.24473944671113015	252	0.8684452423743063	0.06978473600987863	0.642886817117615	1.1059434998766962	-0.03074646733799835	-0.09474576571501214	0.016838279770667354
rDNA5S.cn	class	33	1259	NA	0.24229844454625268	NA	0.24489229333939663	252	0.8669369057798134	0.07232027101403503	0.6411484366434482	1.1068505152508563	-0.03225480393249125	-0.0936632679947288	0.014207115771772668
rDNA5S.cn	class	34	1259	NA	0.24259934702868255	NA	0.24480628615870567	252	0.8643401445641329	0.07811976922270893	0.6454253382987628	1.1039381242648754	-0.03485156514817178	-0.10484641966650211	0.013795313468557313
